2.5500000000e+00 1.2046145601e-01 4.0954135902e-01 3.8218944102e-01 2.2523908514e+00
2.6000000000e+00 1.2193113700e-01 4.0504153743e-01 3.7850938089e-01 2.2465620923e+00
2.6500000000e+00 1.2347395995e-01 4.0043091040e-01 3.7475990972e-01 2.2408956225e+00
2.7000000000e+00 1.2505847189e-01 3.9573949791e-01 3.7096617199e-01 2.2353677164e+00
2.7500000000e+00 1.2665647308e-01 3.9099481214e-01 3.6715146285e-01 2.2299558928e+00
2.8000000000e+00 1.2824280280e-01 3.8622199307e-01 3.6333731568e-01 2.2246388715e+00
2.8500000000e+00 1.2979504924e-01 3.8144402621e-01 3.5954363947e-01 2.2193964792e+00
2.9000000000e+00 1.3129325462e-01 3.7668197249e-01 3.5578894340e-01 2.2142094620e+00
2.9500000000e+00 1.3271973975e-01 3.7195508456e-01 3.5209039036e-01 2.2090594667e+00
3.0000000000e+00 1.3405904575e-01 3.6728080884e-01 3.4846365878e-01 2.2039292139e+00
3.0500000000e+00 1.3529789565e-01 3.6267476886e-01 3.4492287085e-01 2.1988026083e+00
3.1000000000e+00 1.3642515116e-01 3.5815075451e-01 3.4148056117e-01 2.1936648088e+00
3.1500000000e+00 1.3743178777e-01 3.5372069379e-01 3.3814761540e-01 2.1885023309e+00
3.2000000000e+00 1.3831083086e-01 3.4939466464e-01 3.3493319631e-01 2.1833031623e+00
3.2500000000e+00 1.3905719048e-01 3.4518101101e-01 3.3184467085e-01 2.1780568802e+00
3.3000000000e+00 1.3966755360e-01 3.4108640479e-01 3.2888759818e-01 2.1727547079e+00
3.3500000000e+00 1.4014033086e-01 3.3711585541e-01 3.2606578391e-01 2.1673895055e+00
3.4000000000e+00 1.4047551673e-01 3.3327280823e-01 3.2338137757e-01 2.1619557149e+00
3.4500000000e+00 1.4067452605e-01 3.2955927055e-01 3.2083492484e-01 2.1564493483e+00
3.5000000000e+00 1.4074010454e-01 3.2597586664e-01 3.1842536863e-01 2.1508680269e+00
3.5500000000e+00 1.4067621750e-01 3.2252191722e-01 3.1615008584e-01 2.1452109844e+00
3.6000000000e+00 1.4048782506e-01 3.1919563656e-01 3.1400491590e-01 2.1394790767e+00
3.6500000000e+00 1.4018067993e-01 3.1599431233e-01 3.1198422103e-01 2.1336747596e+00
3.7000000000e+00 1.3976119096e-01 3.1291442398e-01 3.1008103672e-01 2.1278019731e+00
3.7500000000e+00 1.3923627511e-01 3.0995177629e-01 3.0828717319e-01 2.1218660722e+00
3.8000000000e+00 1.3861316631e-01 3.0710168008e-01 3.0659324961e-01 2.1158738226e+00
3.8500000000e+00 1.3789943312e-01 3.0435892651e-01 3.0498890211e-01 2.1098332199e+00
3.9000000000e+00 1.3710275551e-01 3.0171800473e-01 3.0346310004e-01 2.1037531941e+00
3.9500000000e+00 1.3623060524e-01 2.9917342266e-01 3.0200445823e-01 2.0976433097e+00
4.0000000000e+00 1.3529027112e-01 2.9671968670e-01 3.0060153267e-01 2.0915134757e+00
4.0500000000e+00 1.3428881785e-01 2.9435134797e-01 2.9924306871e-01 2.0853736954e+00
4.1000000000e+00 1.3323300374e-01 2.9206309117e-01 2.9791822788e-01 2.0792338320e+00
4.1500000000e+00 1.3212915033e-01 2.8984987432e-01 2.9661675068e-01 2.0731034333e+00
4.2000000000e+00 1.3098310946e-01 2.8770697301e-01 2.9532918164e-01 2.0669914897e+00
4.2500000000e+00 1.2980023961e-01 2.8563001606e-01 2.9404695945e-01 2.0609063225e+00
4.3000000000e+00 1.2858532774e-01 2.8361507709e-01 2.9276230109e-01 2.0548556790e+00
4.3500000000e+00 1.2734266465e-01 2.8165861239e-01 2.9146818868e-01 2.0488467261e+00
4.4000000000e+00 1.2607621481e-01 2.7975730144e-01 2.9015840395e-01 2.0428859967e+00
4.4500000000e+00 1.2478972277e-01 2.7790794727e-01 2.8882755660e-01 2.0369793408e+00
4.5000000000e+00 1.2348670715e-01 2.7610748808e-01 2.8747103870e-01 2.0311319509e+00
4.5500000000e+00 1.2217040527e-01 2.7435305895e-01 2.8608489377e-01 2.0253484749e+00
4.6000000000e+00 1.2084377861e-01 2.7264199330e-01 2.8466579675e-01 2.0196330204e+00
4.6500000000e+00 1.1950956079e-01 2.7097178124e-01 2.8321104943e-01 2.0139891435e+00
4.7000000000e+00 1.1817030289e-01 2.6934002942e-01 2.8171849121e-01 2.0084199232e+00
4.7500000000e+00 1.1682840746e-01 2.6774443107e-01 2.8018651953e-01 2.0029279276e+00
4.8000000000e+00 1.1548616335e-01 2.6618273446e-01 2.7861413176e-01 1.9975151572e+00
4.8500000000e+00 1.1414579859e-01 2.6465269229e-01 2.7700086694e-01 1.9921830893e+00
4.9000000000e+00 1.1280953236e-01 2.6315201046e-01 2.7534675169e-01 1.9869327188e+00
4.9500000000e+00 1.1147964706e-01 2.6167827541e-01 2.7365228037e-01 1.9817645666e+00
5.0000000000e+00 1.1015854637e-01 2.6022889367e-01 2.7191836631e-01 1.9766787166e+00
5.0500000000e+00 1.0884874285e-01 2.5880110146e-01 2.7014627631e-01 1.9716748723e+00
5.1000000000e+00 1.0755279502e-01 2.5739202565e-01 2.6833757347e-01 1.9667524054e+00
5.1500000000e+00 1.0627326105e-01 2.5599872947e-01 2.6649408903e-01 1.9619103769e+00
5.2000000000e+00 1.0501265454e-01 2.5461825735e-01 2.6461790410e-01 1.9571475492e+00
5.2500000000e+00 1.0377342095e-01 2.5324765987e-01 2.6271135389e-01 1.9524623751e+00
5.3000000000e+00 1.0255792494e-01 2.5188400827e-01 2.6077707120e-01 1.9478529480e+00
5.3500000000e+00 1.0136840210e-01 2.5052444537e-01 2.5881808556e-01 1.9433168935e+00
5.4000000000e+00 1.0020689856e-01 2.4916624998e-01 2.5683782454e-01 1.9388513586e+00
5.4500000000e+00 9.9075223194e-02 2.4780688993e-01 2.5483988303e-01 1.9344532350e+00
5.5000000000e+00 9.7974899049e-02 2.4644407729e-01 2.5282780964e-01 1.9301193715e+00
5.5500000000e+00 9.6907182550e-02 2.4507575603e-01 2.5080504513e-01 1.9258466375e+00
5.6000000000e+00 9.5873106563e-02 2.4370006506e-01 2.4877489240e-01 1.9216319557e+00
5.6500000000e+00 9.4873483070e-02 2.4231534114e-01 2.4674048719e-01 1.9174723356e+00
5.7000000000e+00 9.3908907304e-02 2.4092012020e-01 2.4470475689e-01 1.9133649194e+00
5.7500000000e+00 9.2979777813e-02 2.3951312246e-01 2.4267036663e-01 1.9093070416e+00
5.8000000000e+00 9.2086262052e-02 2.3809329216e-01 2.4063966039e-01 1.9052962952e+00
5.8500000000e+00 9.1228218960e-02 2.3665988177e-01 2.3861461691e-01 1.9013305844e+00
5.9000000000e+00 9.0405216698e-02 2.3521244169e-01 2.3659686224e-01 1.8974081211e+00
5.9500000000e+00 8.9616580127e-02 2.3375077951e-01 2.3458763315e-01 1.8935274709e+00
6.0000000000e+00 8.8861379391e-02 2.3227497761e-01 2.3258766491e-01 1.8896876761e+00
6.0500000000e+00 8.8138401968e-02 2.3078542782e-01 2.3059715793e-01 1.8858883021e+00
6.1000000000e+00 8.7446141018e-02 2.2928285033e-01 2.2861583475e-01 1.8821293935e+00
6.1500000000e+00 8.6782927566e-02 2.2776816716e-01 2.2664303091e-01 1.8784113933e+00
6.2000000000e+00 8.6147006171e-02 2.2624242963e-01 2.2467777680e-01 1.8747350705e+00
6.2500000000e+00 8.5536403487e-02 2.2470695356e-01 2.2271889669e-01 1.8711014268e+00
6.3000000000e+00 8.4948878508e-02 2.2316337517e-01 2.2076520223e-01 1.8675115061e+00
6.3500000000e+00 8.4382001345e-02 2.2161357794e-01 2.1881569756e-01 1.8639661871e+00
6.4000000000e+00 8.3833239297e-02 2.2005961021e-01 2.1686971250e-01 1.8604660439e+00
6.4500000000e+00 8.3300020539e-02 2.1850362327e-01 2.1492700534e-01 1.8570112330e+00
6.5000000000e+00 8.2779781667e-02 2.1694782417e-01 2.1298785763e-01 1.8536013875e+00
6.5500000000e+00 8.2270012997e-02 2.1539442963e-01 2.1105314627e-01 1.8502355304e+00
6.6000000000e+00 8.1768331428e-02 2.1384559099e-01 2.0912438089e-01 1.8469120222e+00
6.6500000000e+00 8.1272530201e-02 2.1230334057e-01 2.0720371997e-01 1.8436285286e+00
6.7000000000e+00 8.0780511727e-02 2.1076965533e-01 2.0529392951e-01 1.8403820462e+00
6.7500000000e+00 8.0290290353e-02 2.0924645133e-01 2.0339829616e-01 1.8371689753e+00
6.8000000000e+00 7.9800077365e-02 2.0773549485e-01 2.0152047939e-01 1.8339852564e+00
6.8500000000e+00 7.9308268555e-02 2.0623841007e-01 1.9966430276e-01 1.8308265723e+00
6.9000000000e+00 7.8813410594e-02 2.0475670849e-01 1.9783356321e-01 1.8276885375e+00
6.9500000000e+00 7.8314159045e-02 2.0329182770e-01 1.9603210674e-01 1.8245666215e+00
7.0000000000e+00 7.7809276597e-02 2.0184513041e-01 1.9426381872e-01 1.8214561580e+00
7.0500000000e+00 7.7297704264e-02 2.0041782971e-01 1.9253229619e-01 1.8183526755e+00
7.1000000000e+00 7.6778606276e-02 1.9901093914e-01 1.9084070052e-01 1.8152520537e+00
7.1500000000e+00 7.6251368930e-02 1.9762526826e-01 1.8919173216e-01 1.8121505599e+00
7.2000000000e+00 7.5715576423e-02 1.9626144161e-01 1.8758763986e-01 1.8090448514e+00
7.2500000000e+00 7.5171012811e-02 1.9491989172e-01 1.8603028333e-01 1.8059319231e+00
7.3000000000e+00 7.4617671237e-02 1.9360084484e-01 1.8452114787e-01 1.8028091027e+00
7.3500000000e+00 7.4055725050e-02 1.9230434488e-01 1.8306133292e-01 1.7996740712e+00
7.4000000000e+00 7.3485490833e-02 1.9103028640e-01 1.8165153505e-01 1.7965248903e+00
7.4500000000e+00 7.2907395316e-02 1.8977844452e-01 1.8029200319e-01 1.7933600574e+00
7.5000000000e+00 7.2321926765e-02 1.8854852137e-01 1.7898251486e-01 1.7901785411e+00
7.5500000000e+00 7.1729569044e-02 1.8734021134e-01 1.7772239661e-01 1.7869797722e+00
7.6000000000e+00 7.1130735200e-02 1.8615326840e-01 1.7651056648e-01 1.7837636120e+00
7.6500000000e+00 7.0525720012e-02 1.8498755600e-01 1.7534559347e-01 1.7805303022e+00
7.7000000000e+00 6.9914671993e-02 1.8384307828e-01 1.7422578434e-01 1.7772803859e+00
7.7500000000e+00 6.9297571821e-02 1.8272000564e-01 1.7314928123e-01 1.7740146152e+00
7.8000000000e+00 6.8674216738e-02 1.8161869470e-01 1.7211415792e-01 1.7707338578e+00
7.8500000000e+00 6.8044269604e-02 1.8053964321e-01 1.7111852420e-01 1.7674389932e+00
7.9000000000e+00 6.7407359190e-02 1.7948339188e-01 1.7016062731e-01 1.7641308089e+00
7.9500000000e+00 6.6763043033e-02 1.7845056284e-01 1.6923889867e-01 1.7608099497e+00
8.0000000000e+00 6.6110781218e-02 1.7744188792e-01 1.6835195668e-01 1.7574769105e+00
8.0500000000e+00 6.5450009784e-02 1.7645813686e-01 1.6749857726e-01 1.7541320609e+00
8.1000000000e+00 6.4780204319e-02 1.7550005338e-01 1.6667762320e-01 1.7507757134e+00
8.1500000000e+00 6.4100958288e-02 1.7456827502e-01 1.6588795979e-01 1.7474082063e+00
8.2000000000e+00 6.3411968278e-02 1.7366334501e-01 1.6512838489e-01 1.7440299746e+00
8.2500000000e+00 6.2713001164e-02 1.7278574303e-01 1.6439760615e-01 1.7406415747e+00
8.3000000000e+00 6.2003935848e-02 1.7193584113e-01 1.6369425124e-01 1.7372436761e+00
8.3500000000e+00 6.1284779747e-02 1.7111388427e-01 1.6301686256e-01 1.7338370693e+00
8.4000000000e+00 6.0555676748e-02 1.7031997903e-01 1.6236383256e-01 1.7304227327e+00
8.4500000000e+00 5.9816922899e-02 1.6955407432e-01 1.6173332156e-01 1.7270019203e+00
8.5000000000e+00 5.9068959355e-02 1.6881596472e-01 1.6112321372e-01 1.7235762114e+00
8.5500000000e+00 5.8312354582e-02 1.6810530487e-01 1.6053109927e-01 1.7201475362e+00
8.6000000000e+00 5.7547808447e-02 1.6742160212e-01 1.5995428691e-01 1.7167181698e+00
8.6500000000e+00 5.6776173970e-02 1.6676419128e-01 1.5938985106e-01 1.7132906921e+00
8.7000000000e+00 5.5998479468e-02 1.6613220831e-01 1.5883470194e-01 1.7098679223e+00
8.7500000000e+00 5.5215925385e-02 1.6552458916e-01 1.5828566232e-01 1.7064528454e+00
8.8000000000e+00 5.4429858698e-02 1.6494009142e-01 1.5773954216e-01 1.7030485388e+00
8.8500000000e+00 5.3641758034e-02 1.6437730568e-01 1.5719320568e-01 1.6996581049e+00
8.9000000000e+00 5.2853229380e-02 1.6383465660e-01 1.5664362001e-01 1.6962846199e+00
8.9500000000e+00 5.2066000733e-02 1.6331040514e-01 1.5608788454e-01 1.6929311023e+00
9.0000000000e+00 5.1281908649e-02 1.6280265915e-01 1.5552324438e-01 1.6896004953e+00
9.0500000000e+00 5.0502872136e-02 1.6230939707e-01 1.5494708884e-01 1.6862956651e+00
9.1000000000e+00 4.9730872194e-02 1.6182848658e-01 1.5435695799e-01 1.6830193904e+00
9.1500000000e+00 4.8967945345e-02 1.6135768962e-01 1.5375063794e-01 1.6797742624e+00
9.2000000000e+00 4.8216164980e-02 1.6089467988e-01 1.5312632373e-01 1.6765625135e+00
9.2500000000e+00 4.7477645813e-02 1.6043703739e-01 1.5248258158e-01 1.6733860454e+00
9.3000000000e+00 4.6754561682e-02 1.5998222940e-01 1.5181822371e-01 1.6702465466e+00
9.3500000000e+00 4.6049114313e-02 1.5952764062e-01 1.5113232405e-01 1.6671454700e+00
9.4000000000e+00 4.5363469120e-02 1.5907063745e-01 1.5042425441e-01 1.6640839905e+00
9.4500000000e+00 4.4699674741e-02 1.5860865042e-01 1.4969367832e-01 1.6610630030e+00
9.5000000000e+00 4.4059584189e-02 1.5813925690e-01 1.4894052503e-01 1.6580831417e+00
9.5500000000e+00 4.3444803891e-02 1.5766023765e-01 1.4816498604e-01 1.6551447774e+00
9.6000000000e+00 4.2856660885e-02 1.5716961616e-01 1.4736747703e-01 1.6522480486e+00
9.6500000000e+00 4.2296142516e-02 1.5666572669e-01 1.4654854373e-01 1.6493929521e+00
9.7000000000e+00 4.1763857963e-02 1.5614726178e-01 1.4570883517e-01 1.6465793663e+00
9.7500000000e+00 4.1260066492e-02 1.5561325302e-01 1.4484912581e-01 1.6438070264e+00
9.8000000000e+00 4.0784716124e-02 1.5506304068e-01 1.4397029691e-01 1.6410755402e+00
9.8500000000e+00 4.0337493495e-02 1.5449623101e-01 1.4307330818e-01 1.6383844138e+00
9.9000000000e+00 3.9917861516e-02 1.5391266465e-01 1.4215917796e-01 1.6357330700e+00
9.9500000000e+00 3.9525068094e-02 1.5331241335e-01 1.4122895973e-01 1.6331208709e+00
1.0000000000e+01 3.9158169342e-02 1.5269576188e-01 1.4028372460e-01 1.6305471338e+00
1.0050000000e+01 3.8816092444e-02 1.5206314915e-01 1.3932458058e-01 1.6280111124e+00
1.0100000000e+01 3.8497707710e-02 1.5141509851e-01 1.3835271126e-01 1.6255119559e+00
1.0150000000e+01 3.8201839018e-02 1.5075220853e-01 1.3736937360e-01 1.6230487097e+00
1.0200000000e+01 3.7927242091e-02 1.5007517622e-01 1.3637588003e-01 1.6206203316e+00
1.0250000000e+01 3.7672603429e-02 1.4938479979e-01 1.3537360960e-01 1.6182256790e+00
1.0300000000e+01 3.7436540372e-02 1.4868198032e-01 1.3436403273e-01 1.6158634825e+00
1.0350000000e+01 3.7217585826e-02 1.4796773894e-01 1.3334873258e-01 1.6135323217e+00
1.0400000000e+01 3.7014166745e-02 1.4724324076e-01 1.3232943066e-01 1.6112305965e+00
1.0450000000e+01 3.6824587053e-02 1.4650981479e-01 1.3130802235e-01 1.6089564877e+00
1.0500000000e+01 3.6647031525e-02 1.4576895308e-01 1.3028661574e-01 1.6067079134e+00
1.0550000000e+01 3.6479588178e-02 1.4502229105e-01 1.2926756014e-01 1.6044824947e+00
1.0600000000e+01 3.6320272291e-02 1.4427158559e-01 1.2825346236e-01 1.6022775331e+00
1.0650000000e+01 3.6167047594e-02 1.4351869536e-01 1.2724715076e-01 1.6000900409e+00
1.0700000000e+01 3.6017845211e-02 1.4276556299e-01 1.2625160331e-01 1.5979168080e+00
1.0750000000e+01 3.5870584474e-02 1.4201419476e-01 1.2526989006e-01 1.5957544564e+00
1.0800000000e+01 3.5723223952e-02 1.4126660923e-01 1.2430511232e-01 1.5935995001e+00
1.0850000000e+01 3.5573861019e-02 1.4052473545e-01 1.2336034520e-01 1.5914484019e+00
1.0900000000e+01 3.5420792393e-02 1.3979034821e-01 1.2243857302e-01 1.5892976396e+00
1.0950000000e+01 3.5262541610e-02 1.3906503516e-01 1.2154260822e-01 1.5871437905e+00
1.1000000000e+01 3.5097916904e-02 1.3835013264e-01 1.2067500525e-01 1.5849836228e+00
1.1050000000e+01 3.4926065422e-02 1.3764666358e-01 1.1983798398e-01 1.5828141797e+00
1.1100000000e+01 3.4746501847e-02 1.3695530007e-01 1.1903336396e-01 1.5806328541e+00
1.1150000000e+01 3.4559108112e-02 1.3627635448e-01 1.1826251257e-01 1.5784374514e+00
1.1200000000e+01 3.4364103004e-02 1.3560980103e-01 1.1752631609e-01 1.5762262299e+00
1.1250000000e+01 3.4161998071e-02 1.3495531203e-01 1.1682515091e-01 1.5739979421e+00
1.1300000000e+01 3.3953557204e-02 1.3431229148e-01 1.1615885884e-01 1.5717518723e+00
1.1350000000e+01 3.3739752701e-02 1.3367991326e-01 1.1552673783e-01 1.5694878596e+00
1.1400000000e+01 3.3521713376e-02 1.3305716845e-01 1.1492754275e-01 1.5672063104e+00
1.1450000000e+01 3.3300673015e-02 1.3244291362e-01 1.1435950802e-01 1.5649081895e+00
1.1500000000e+01 3.3077925543e-02 1.3183591360e-01 1.1382039434e-01 1.5625949851e+00
1.1550000000e+01 3.2854773419e-02 1.3123489222e-01 1.1330754819e-01 1.5602686611e+00
1.1600000000e+01 3.2632482870e-02 1.3063857746e-01 1.1281798420e-01 1.5579315838e+00
1.1650000000e+01 3.2412258783e-02 1.3004572772e-01 1.1234851117e-01 1.5555864023e+00
1.1700000000e+01 3.2195221716e-02 1.2945515669e-01 1.1189584848e-01 1.5532359364e+00
1.1750000000e+01 3.1982390247e-02 1.2886575330e-01 1.1145668128e-01 1.5508831222e+00
1.1800000000e+01 3.1774665044e-02 1.2827650041e-01 1.1102771002e-01 1.5485309635e+00
1.1850000000e+01 3.1572813910e-02 1.2768649289e-01 1.1060572990e-01 1.5461824503e+00
1.1900000000e+01 3.1377463074e-02 1.2709494979e-01 1.1018772313e-01 1.5438404638e+00
1.1950000000e+01 3.1189091869e-02 1.2650122322e-01 1.0977094746e-01 1.5415076812e+00
1.2000000000e+01 3.1008025546e-02 1.2590480935e-01 1.0935299617e-01 1.5391865089e+00
1.2050000000e+01 3.0834425709e-02 1.2530536192e-01 1.0893182482e-01 1.5368790463e+00
1.2100000000e+01 3.0668282007e-02 1.2470270472e-01 1.0850576075e-01 1.5345870676e+00
1.2150000000e+01 3.0509405726e-02 1.2409684244e-01 1.0807349915e-01 1.5323120165e+00
1.2200000000e+01 3.0357425003e-02 1.2348796994e-01 1.0763408421e-01 1.5300550157e+00
1.2250000000e+01 3.0211784147e-02 1.2287647748e-01 1.0718688324e-01 1.5278168846e+00
1.2300000000e+01 3.0071749096e-02 1.2226294987e-01 1.0673156055e-01 1.5255981578e+00
1.2350000000e+01 2.9936419754e-02 1.2164815837e-01 1.0626805174e-01 1.5233991037e+00
1.2400000000e+01 2.9804748758e-02 1.2103304588e-01 1.0579653933e-01 1.5212197420e+00
1.2450000000e+01 2.9675565218e-02 1.2041870654e-01 1.0531743288e-01 1.5190598582e+00
1.2500000000e+01 2.9547602026e-02 1.1980636122e-01 1.0483135266e-01 1.5169190139e+00
1.2550000000e+01 2.9419520037e-02 1.1919733540e-01 1.0433910410e-01 1.5147965681e+00
1.2600000000e+01 2.9289930363e-02 1.1859303840e-01 1.0384162882e-01 1.5126917214e+00
1.2650000000e+01 2.9157421423e-02 1.1799493725e-01 1.0333997291e-01 1.5106035453e+00
1.2700000000e+01 2.9020595654e-02 1.1740452009e-01 1.0283527463e-01 1.5085309918e+00
1.2750000000e+01 2.8878117528e-02 1.1682324716e-01 1.0232872369e-01 1.5064729321e+00
1.2800000000e+01 2.8728762701e-02 1.1625249953e-01 1.0182149713e-01 1.5044282209e+00
1.2850000000e+01 2.8571465716e-02 1.1569352797e-01 1.0131467284e-01 1.5023957834e+00
1.2900000000e+01 2.8405357751e-02 1.1514741079e-01 1.0080915911e-01 1.5003746901e+00
1.2950000000e+01 2.8229790321e-02 1.1461502493e-01 1.0030565099e-01 1.4983642042e+00
1.3000000000e+01 2.8044350935e-02 1.1409702456e-01 9.9804592095e-02 1.4963638265e+00
1.3050000000e+01 2.7848871170e-02 1.1359382703e-01 9.9306151073e-02 1.4943733249e+00
1.3100000000e+01 2.7643426032e-02 1.1310560741e-01 9.8810217660e-02 1.4923927457e+00
1.3150000000e+01 2.7428323032e-02 1.1263230346e-01 9.8316419515e-02 1.4904224032e+00
1.3200000000e+01 2.7204064451e-02 1.1217364804e-01 9.7824211584e-02 1.4884627960e+00
1.3250000000e+01 2.6971312802e-02 1.1172919920e-01 9.7332941024e-02 1.4865145452e+00
1.3300000000e+01 2.6730887150e-02 1.1129833992e-01 9.6841829099e-02 1.4845784161e+00
1.3350000000e+01 2.6483747470e-02 1.1088028999e-01 9.6350047398e-02 1.4826552434e+00
1.3400000000e+01 2.6230962054e-02 1.1047413555e-01 9.5856834888e-02 1.4807458145e+00
1.3450000000e+01 2.5973680668e-02 1.1007885351e-01 9.5361545512e-02 1.4788508195e+00
1.3500000000e+01 2.5713114502e-02 1.0969332985e-01 9.4863661373e-02 1.4769708346e+00
1.3550000000e+01 2.5450521629e-02 1.0931637281e-01 9.4362786203e-02 1.4751063259e+00
1.3600000000e+01 2.5187199262e-02 1.0894671951e-01 9.3858623906e-02 1.4732576680e+00
1.3650000000e+01 2.4924435015e-02 1.0858308439e-01 9.3351107936e-02 1.4714250106e+00
1.3700000000e+01 2.4663468244e-02 1.0822419854e-01 9.2840466460e-02 1.4696082063e+00
1.3750000000e+01 2.4405487360e-02 1.0786881368e-01 9.2327138230e-02 1.4678068892e+00
1.3800000000e+01 2.4151616231e-02 1.0751571713e-01 9.1811742279e-02 1.4660204995e+00
1.3850000000e+01 2.3902906768e-02 1.0716374103e-01 9.1295052132e-02 1.4642483057e+00
1.3900000000e+01 2.3660340119e-02 1.0681176281e-01 9.0777974362e-02 1.4624894221e+00
1.3950000000e+01 2.3424833978e-02 1.0645869969e-01 9.0261529359e-02 1.4607428253e+00
